ticker,company_name,cik,adsh,form,fy,fp,period_end,filed_at,revenue,operating_income,net_income,diluted_eps,operating_cash_flow,capex,net_margin,operating_margin,free_cash_flow
TSLA,"TESLA, INC.",1318605,0001564590-20-047486,10-Q,2020.0,Q3,2020-09-30,2020-10-26,8771000000.0,809000000.0,331000000.0,0.27,2924000000.0,2006000000.0,0.03773800022802417,0.09223577699236118,918000000.0
TSLA,"TESLA, INC.",1318605,0001564590-21-004599,10-K,2020.0,FY,2020-12-31,2021-02-08,31536000000.0,1994000000.0,721000000.0,0.64,5943000000.0,3157000000.0,0.022862760020294266,0.06322932521562659,2786000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-000046,10-Q,2021.0,Q1,2021-03-31,2021-04-28,10389000000.0,594000000.0,438000000.0,0.39,1641000000.0,1348000000.0,0.042159976898642794,0.05717585908172105,293000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-000524,10-Q,2021.0,Q2,2021-06-30,2021-07-27,11958000000.0,1312000000.0,1142000000.0,1.02,3765000000.0,2853000000.0,0.0955009198862686,0.10971734403746446,912000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-002253,10-Q,2021.0,Q3,2021-09-30,2021-10-25,13757000000.0,2004000000.0,1618000000.0,1.44,6912000000.0,4672000000.0,0.11761285163916552,0.14567129461365122,2240000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-000796,10-K,2021.0,FY,2021-12-31,2022-02-07,53823000000.0,6523000000.0,5519000000.0,4.9,11497000000.0,6482000000.0,0.10253980640246735,0.12119354179440016,5015000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-006034,10-Q,2022.0,Q1,2022-03-31,2022-04-25,18756000000.0,3603000000.0,3318000000.0,2.86,3995000000.0,1767000000.0,0.17690339091490723,0.19209852847088932,2228000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-012936,10-Q,2022.0,Q2,2022-06-30,2022-07-25,16934000000.0,2464000000.0,2259000000.0,1.95,6346000000.0,3497000000.0,0.13340025983229006,0.1455060824376993,2849000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-019867,10-Q,2022.0,Q3,2022-09-30,2022-10-24,21454000000.0,3688000000.0,3292000000.0,0.95,11446000000.0,5300000000.0,0.15344457909946863,0.17190267549174978,6146000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-001409,10-K,2022.0,FY,2022-12-31,2023-01-31,81462000000.0,13656000000.0,12556000000.0,3.62,14724000000.0,7158000000.0,0.15413321548697553,0.16763644398615304,7566000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-013890,10-Q,2023.0,Q1,2023-03-31,2023-04-24,23329000000.0,2664000000.0,2513000000.0,0.73,2513000000.0,2072000000.0,0.10772000514381243,0.11419263577521539,441000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-033872,10-Q,2023.0,Q2,2023-06-30,2023-07-24,24927000000.0,2399000000.0,2703000000.0,0.78,5578000000.0,4132000000.0,0.10843663497412444,0.09624102378946524,1446000000.0
TSLA,"TESLA, INC.",1318605,0001628280-23-034847,10-Q,2023.0,Q3,2023-09-30,2023-10-23,23350000000.0,1764000000.0,1853000000.0,0.53,8886000000.0,6592000000.0,0.0793576017130621,0.07554603854389721,2294000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-002390,10-K,2023.0,FY,2023-12-31,2024-01-29,96773000000.0,8891000000.0,14997000000.0,4.3,13256000000.0,8898000000.0,0.15497091130790613,0.0918747997891974,4358000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-017503,10-Q,2024.0,Q1,2024-03-31,2024-04-24,21301000000.0,1171000000.0,1129000000.0,0.34,242000000.0,2773000000.0,0.05300220646917985,0.054973944885216654,-2531000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-032662,10-Q,2024.0,Q2,2024-06-30,2024-07-24,25500000000.0,1605000000.0,1478000000.0,0.42,3854000000.0,5043000000.0,0.05796078431372549,0.06294117647058824,-1189000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-043486,10-Q,2024.0,Q3,2024-09-30,2024-10-24,25182000000.0,2717000000.0,2167000000.0,0.62,10109000000.0,8556000000.0,0.08605353029942021,0.10789452783734413,1553000000.0
TSLA,"TESLA, INC.",1318605,0001628280-25-003063,10-K,2024.0,FY,2024-12-31,2025-01-30,97690000000.0,7076000000.0,7091000000.0,2.04,14923000000.0,11339000000.0,0.07258675401781145,0.07243320708363189,3584000000.0
TSLA,"TESLA, INC.",1318605,0001628280-25-018911,10-Q,2025.0,Q1,2025-03-31,2025-04-23,19335000000.0,399000000.0,409000000.0,0.12,2156000000.0,1492000000.0,0.021153348849237134,0.020636152055857254,664000000.0
